Station Category,Station Type,ID Hash,WMO ID,Alternative IDs,Ort,"Location Lat,Lon",elevation,id_meteomatics
SYNOP,SYNO,3189588335,,U636,Bernau-Goldbach,"47.815,8.026",928.0,"47.815,8.026"
SYNOP,SYNA,3255889949,66480.0,EGO,Egolzwil,"47.1794,8.00476",522.0,"47.1794,8.00476"
SYNOP,SYNO,3300508357,67100.0,COY,Courtelary,"47.1808,7.09066",695.0,"47.1808,7.09066"
SYNOP,SYNA,3314680451,66450.0,RUE,Rünenberg,"47.4346,7.87941",611.0,"47.4346,7.87941"
SYNOP,SYNA,3325392706,,P908,Oberreute,"47.554,9.941",896.0,"47.554,9.941"
SYNOP,SYNO,3388396257,69300.0,,Wynau,"47.25,7.78333",422.0,"47.25,7.78333"
SYNOP,SYNO,3453399905,,U600,Vöhrenbach-Urach,"48.003,8.23",935.0,"48.003,8.23"
SYNOP,SYNA,3486140411,66160.0,FAH,Fahy,"47.4238,6.94119",596.0,"47.4238,6.94119"
SYNOP,SYNA,3495997855,66470.0,PSI,Würenlingen / PSI,"47.5365,8.22694",334.0,"47.5365,8.22694"
SYNOP,SYNA,3542218080,,Q870,Donaueschingen (Landeplatz),"47.974,8.521",680.0,"47.974,8.521"
SYNOP,SYNA,3546421705,92340.0,,Egolzwil (LU),"47.1833,8",522.0,"47.1833,8"
SYNOP,SYNA,3590190955,,Q887,Müllheim,"47.806,7.639",275.0,"47.806,7.639"
SYNOP,SYNA,3591827827,66020.0,DEM,Delémont,"47.3517,7.34957",439.0,"47.3517,7.34957"
SYNOP,SYNO,3633282815,69100.0,NABBRM,Beromünster,"47.1896,8.17547",797.0,"47.1896,8.17547"
SYNOP,SYNA,3649814352,,Q738,Villingen-Schwenningen,"48.045,8.461",719.0,"48.045,8.461"
SYNOP,SYNA,3702272439,,Q951,Sipplingen (SWN),"47.808,9.104",703.0,"47.808,9.104"
SYNOP,SYNA,3725433234,66800.0,SAE,Säntis,"47.2495,9.34347",2501.0,"47.2495,9.34347"
SYNOP,SYNO,3749346160,66780.0,BIZ,Bischofszell,"47.5088,9.2668",507.0,"47.5088,9.2668"
METAR,AUTO,3817692398,66700.0,LSZH,Zürich / Kloten,"47.4796,8.53596",426.0,"47.4796,8.53596"
SYNOP,SYNA,3821046864,111030.0,LOIH,Hohenems-Dornbirn Airfield,"47.385,9.7",412.0,"47.385,9.7"
SYNOP,SYNA,3839689823,,P903,Lindau (SWN),"47.54,9.684",397.0,"47.54,9.684"
SYNOP,SYNO,3841544234,,U618,Löffingen-Dittishausen,"47.914,8.368",776.0,"47.914,8.368"
SYNOP,SYNA,3937923543,,Q790,Deggenhausertal-Azenweiler,"47.801,9.411",708.0,"47.801,9.411"
SYNOP,SYNA,3972601568,,Q823,Lenzkirch-Ruhbühl,"47.86,8.231",852.0,"47.86,8.231"
SYNOP,SYNA,4016456793,,Q911,Todtmoos,"47.728,7.999",781.0,"47.728,7.999"
SYNOP,SYNA,4033429985,111050.0,,Feldkirch,"47.2667,9.61667",440.0,"47.2667,9.61667"
SYNOP,SYNA,4086087649,66810.0,STG,St. Gallen,"47.4255,9.39853",776.0,"47.4255,9.39853"
SYNOP,SYNO,4142096967,66740.0,CHZ,Cham,"47.1883,8.46464",443.0,"47.1883,8.46464"
SYNOP,SYNA,4142796902,66710.0,STK,Steckborn,"47.6686,8.98143",397.0,"47.6686,8.98143"
SYNOP,DWD_KL,32555076,,Q824,Dachsberg-Wolpadingen,"47.7,8.106",880.0,"47.7,8.106"
SYNOP,DWD_KL,128453530,,Q911,Todtmoos,"47.728,7.999",781.0,"47.728,7.999"
SYNOP,DWD_KL,133534920,,Q823,Lenzkirch-Ruhbühl,"47.86,8.231",852.0,"47.86,8.231"
SYNOP,DWD_KL,432099742,,Q945,Gailingen,"47.702,8.732",450.0,"47.702,8.732"
SYNOP,DWD_KL,518429001,,Q999,Wangen/Allgäu-Schwaderberg,"47.71,9.866",666.0,"47.71,9.866"
SYNOP,DWD_KL,553551791,,P903,Lindau (SWN),"47.54,9.684",397.0,"47.54,9.684"
SYNOP,DWD_KL,603024712,,Q813,Breitnau,"47.939,8.076",1001.0,"47.939,8.076"
SYNOP,DWD_KL,661351047,,Q902,Malsburg-Marzell,"47.766,7.722",700.0,"47.766,7.722"
SYNOP,DWD_KL,946824272,,Q909,Rheinfelden,"47.559,7.772",283.0,"47.559,7.772"
SYNOP,DWD_KL,1018553009,,U595,Tuttlingen,"48.008,8.818",649.0,"48.008,8.818"
SYNOP,DWD_KL,1132781160,,P887,Sigmarszell-Zeisertsweiler,"47.578,9.74",507.0,"47.578,9.74"
SYNOP,DWD_KL,1234044638,,Q790,Deggenhausertal-Azenweiler,"47.801,9.411",708.0,"47.801,9.411"
SYNOP,DWD_KL,1281169985,,Q922,Ühlingen-Birkendorf,"47.745,8.311",760.0,"47.745,8.311"
SYNOP,DWD_KL,1456909941,,Q822,Eisenbach,"47.963,8.269",976.0,"47.963,8.269"
SYNOP,DWD_KL,1488212702,,Q926,Wutöschingen-Ofteringen,"47.678,8.38",398.0,"47.678,8.38"
SYNOP,DWD_KL,1502650548,,Q060,Stockach,"47.859,9.015",532.0,"47.859,9.015"
SYNOP,DWD_KL,1623988041,,U593,Tuttlingen-Möhringen-Vorstadt,"47.968,8.79",668.0,"47.968,8.79"
SYNOP,DWD_KL,1792995627,,Q481,Blumberg-Randen,"47.819,8.577",818.0,"47.819,8.577"
SYNOP,DWD_KL,1815168502,,Q946,Gottmadingen,"47.734,8.793",438.0,"47.734,8.793"
SYNOP,DWD_KL,1899930727,,Q859,Stockach-Espasingen,"47.815,9.024",398.0,"47.815,9.024"
SYNOP,DWD_KL,1943395710,,Q738,Villingen-Schwenningen,"48.045,8.461",719.0,"48.045,8.461"
SYNOP,DWD_KL,2060706718,,Q870,Donaueschingen (Landeplatz),"47.974,8.521",680.0,"47.974,8.521"
SYNOP,DWD_KL,2081811924,109080.0,,Feldberg/Schwarzwald,"47.8749,8.0038",1490.0,"47.8749,8.0038"
SYNOP,DWD_KL,2266376399,,,Überlingen/Bodensee,"47.771,9.156",446.0,"47.771,9.156"
SYNOP,DWD_KL,2281213564,,Q848,Geisingen,"47.924,8.647",672.0,"47.924,8.647"
SYNOP,DWD_KL,2367861294,,Q739,Neuhausen ob Eck-Unterschwandorf,"47.952,8.993",663.0,"47.952,8.993"
SYNOP,DWD_KL,2404900427,,Q976,Friedrichshafen,"47.645,9.48",394.0,"47.645,9.48"
SYNOP,DWD_KL,2408237354,,P908,Oberreute,"47.554,9.941",896.0,"47.554,9.941"
SYNOP,DWD_KL,2436175231,109210.0,,Neuhausen ob Eck,"47.976,8.9101",793.0,"47.976,8.9101"
SYNOP,DWD_KL,2485692044,,Q925,Weilheim-Bierbronnen,"47.68,8.196",771.0,"47.68,8.196"
SYNOP,DWD_KL,2492445624,,,Titisee-Neustadt-Neustadt (Leopoldstr.),"47.917,8.2",843.0,"47.917,8.2"
SYNOP,DWD_KL,2576441699,,Q913,Dogern,"47.603,8.17",309.0,"47.603,8.17"
SYNOP,DWD_KL,2866359698,,,Ravensburg-Bavendorf,"47.767,9.555",494.0,"47.767,9.555"
SYNOP,DWD_KL,2910453064,,Q951,Sipplingen (SWN),"47.808,9.104",703.0,"47.808,9.104"
SYNOP,DWD_KL,3121632552,,Q848,Engen/Hegau,"47.852,8.767",540.0,"47.852,8.767"
SYNOP,DWD_KL,3142092610,,Q978,Friedrichshafen-Unterraderach,"47.685,9.441",461.0,"47.685,9.441"
SYNOP,DWD_KL,3275947782,,Q871,Donaueschingen,"47.942,8.505",677.0,"47.942,8.505"
SYNOP,DWD_KL,3370072094,,Q887,Müllheim,"47.806,7.639",275.0,"47.806,7.639"
SYNOP,DWD_KL,3443030145,,Q903,Kandern-Gupf,"47.7,7.59",362.0,"47.7,7.59"
SYNOP,DWD_KL,3540374395,109290.0,,Konstanz,"47.6952,9.1307",428.0,"47.6952,9.1307"
SYNOP,DWD_KL,3820420431,,U643,Grafenhausen/Hochschwarzwald,"47.776,8.248",948.0,"47.776,8.248"
SYNOP,DWD_KL,4101186515,,Q916,"Säckingen, Bad/ Rhein","47.558,7.977",295.0,"47.558,7.977"
SYNOP,DWD_KL,4132187298,,Q942,Singen,"47.774,8.822",445.0,"47.774,8.822"
SYNOP,DWD_KL,4182091121,,,Eriskirch-Mariabrunn,"47.636,9.539",408.0,"47.636,9.539"
SYNOP,SYNO,157455516,66200.0,SHA,Schaffhausen,"47.6898,8.62014",438.0,"47.6898,8.62014"
SYNOP,SYNO,183849662,66010.0,BAS,Basel / Binningen,"47.5411,7.58352",316.0,"47.5411,7.58352"
SYNOP,SYNO,215673620,66600.0,SMA,Zürich / Fluntern,"47.3779,8.56574",556.0,"47.3779,8.56574"
SYNOP,SYNA,229685829,113010.0,,Alberschwende,"47.45,9.85",721.0,"47.45,9.85"
SYNOP,SYNO,245971045,66740.0,CHZ,Cham,"47.1883,8.46464",443.0,"47.1883,8.46464"
METAR,META,247921492,,LFSQ,Aéroparc de Belfort-Fontaine,"47.6556,7.01083",368.0,"47.6556,7.01083"
SYNOP,SYNO,319913529,111040.0,,Goetzis/Vorarlb,"47.35,9.65",412.0,"47.35,9.65"
METAR,META,351709026,92320.0,LSZG,Grenchen Airport,"47.1816,7.41719",430.0,"47.1816,7.41719"
SYNOP,SYNO,380259756,66900.0,ARH,Altenrhein,"47.4836,9.56685",398.0,"47.4836,9.56685"
SYNOP,SYNO,393483964,68420.0,,Herisau,"47.3893,9.28669",772.0,"47.3893,9.28669"
SYNOP,SYNO,518410461,72990.0,LFSB,EuroAirport Basel-Mulhouse-Freiburg Airport,"47.59,7.52917",270.0,"47.59,7.52917"
SYNOP,SYNO,684313976,113020.0,,Dornbirn,"47.4333,9.73333",410.0,"47.4333,9.73333"
SYNOP,SYNO,697901915,66690.0,LAE,Lägern,"47.4819,8.39722",845.0,"47.4819,8.39722"
SYNOP,SYNO,784477982,111010.0,,Bregenz,"47.5,9.75",424.0,"47.5,9.75"
SYNOP,SYNO,799339815,109080.0,,Feldberg/Schwarzwald,"47.8749,8.0038",1490.0,"47.8749,8.0038"
SYNOP,SYNO,1029044514,109290.0,,Konstanz,"47.6952,9.1307",428.0,"47.6952,9.1307"
METAR,META,1379507924,109350.0,EDNY,Friedrichshafen Airport,"47.6713,9.51149",417.0,"47.6713,9.51149"
SYNOP,SYNO,1402401620,66800.0,SAE,Säntis,"47.2495,9.34347",2501.0,"47.2495,9.34347"
SYNOP,SYNO,1526393542,66710.0,STK,Steckborn,"47.6686,8.98143",397.0,"47.6686,8.98143"
METAR,META,1581385990,,LSMD,Dübendorf Air Base,"47.3986,8.64823",448.0,"47.3986,8.64823"
SYNOP,SYNO,1592102404,66330.0,BUS,Buchs / Aarau,"47.3844,8.07955",387.0,"47.3844,8.07955"
SYNOP,SYNO,1653175906,66410.0,MOE,Möhlin,"47.5722,7.87791",343.0,"47.5722,7.87791"
METAR,META,1766905834,,Q976,Friedrichshafen,"47.645,9.48",394.0,"47.645,9.48"
SYNOP,SYNO,1815519281,92640.0,,Schmerikon,"47.2333,8.93333",408.0,"47.2333,8.93333"
SYNOP,SYNO,1879905972,67100.0,COY,Courtelary,"47.1808,7.09066",695.0,"47.1808,7.09066"
SYNOP,SYNO,1894373545,66830.0,SCM,Schmerikon,"47.2249,8.9403",408.0,"47.2249,8.9403"
SYNOP,SYNO,1930059405,66020.0,DEM,Delémont,"47.3517,7.34957",439.0,"47.3517,7.34957"
SYNOP,SYNO,1938934730,66450.0,RUE,Rünenberg,"47.4346,7.87941",611.0,"47.4346,7.87941"
SYNOP,SYNO,2125759424,66480.0,EGO,Egolzwil,"47.1794,8.00476",522.0,"47.1794,8.00476"
SYNOP,SYNO,2169457760,66770.0,UEB,Uetliberg,"47.3514,8.49023",854.0,"47.3514,8.49023"
SYNOP,SYNO,2171178615,66810.0,STG,St. Gallen,"47.4255,9.39853",776.0,"47.4255,9.39853"
SYNOP,SYNO,2189079613,66650.0,LAC,Lachen / Galgenen,"47.1792,8.85869",468.0,"47.1792,8.85869"
SYNOP,SYNO,2219099026,111050.0,,Feldkirch,"47.2667,9.61667",440.0,"47.2667,9.61667"
SYNOP,SYNA,2226250878,66790.0,TAE,Aadorf / Tänikon,"47.4799,8.90493",539.0,"47.4799,8.90493"
SYNOP,SYNO,2406046030,66470.0,PSI,Würenlingen / PSI,"47.5365,8.22694",334.0,"47.5365,8.22694"
METAR,META,2421684202,64.0,EDTD,Donaueschingen-Villingen Airport,"47.9733,8.52222",680.0,"47.9733,8.52222"
SYNOP,SYNO,2614384929,72950.0,,Belfort,"47.6333,6.88333",422.0,"47.6333,6.88333"
SYNOP,SYNO,2638527153,66430.0,WYN,Wynau,"47.255,7.78747",422.0,"47.255,7.78747"
SYNOP,SYNO,2776142853,66160.0,FAH,Fahy,"47.4238,6.94119",596.0,"47.4238,6.94119"
SYNOP,SYNO,2811894755,66730.0,WAE,Wädenswil,"47.221,8.67771",485.0,"47.221,8.67771"
SYNOP,SYNO,2881534665,66930.0,EBK,Ebnat-Kappel,"47.2734,9.10849",623.0,"47.2734,9.10849"
SYNOP,SYNO,2970511726,66210.0,GUT,Güttingen,"47.6017,9.27943",440.0,"47.6017,9.27943"
SYNOP,SYNO,3013255973,111060.0,,"Laz Muttersberg, 8, Austria","47.1833,9.8167",900.0,"47.1833,9.8167"
SYNOP,SYNO,3041637103,66320.0,GRE,Grenchen,"47.1791,7.41514",428.0,"47.1791,7.41514"
SYNOP,SYNO,3148367405,66640.0,REH,Zürich / Affoltern,"47.4277,8.51795",444.0,"47.4277,8.51795"
SYNOP,SYNO,3211048601,66490.0,OBR,Oberriet / Kriessern,"47.3766,9.61271",409.0,"47.3766,9.61271"
SYNOP,SYNO,3225429164,66660.0,LEI,Leibstadt,"47.5974,8.1882",341.0,"47.5974,8.1882"
SYNOP,SYNO,3260885487,66700.0,LSZH,Zürich / Kloten,"47.4796,8.53596",426.0,"47.4796,8.53596"
METAR,META,3535769199,,Q999,Wangen/Allgäu-Schwaderberg,"47.71,9.866",666.0,"47.71,9.866"
SYNOP,SYNO,3536379110,68500.0,,Bachtel,"47.2947,8.88611",1115.0,"47.2947,8.88611"
SYNOP,SYNO,3638085207,66780.0,BIZ,Bischofszell,"47.5088,9.2668",507.0,"47.5088,9.2668"
METAR,META,3648999200,,Q978,Friedrichshafen-Unterraderach,"47.685,9.441",461.0,"47.685,9.441"
SYNOP,SYNO,3669191001,66460.0,BEZ,Beznau,"47.5573,8.23333",326.0,"47.5573,8.23333"
SYNOP,SYNO,3869161402,111030.0,LOIH,Hohenems-Dornbirn Airfield,"47.385,9.7",412.0,"47.385,9.7"
SYNOP,SYNO,4068130893,68070.0,DUB,Dübendorf,"47.4016,8.63372",435.0,"47.4016,8.63372"
METAR,META,4117695445,,LSZR,St Gallen Altenrhein Airport,"47.485,9.56077",398.0,"47.485,9.56077"
SYNOP,SYNO,4119456445,66260.0,GOE,Gösgen,"47.3631,7.97373",380.0,"47.3631,7.97373"
SYNOP,SYNO,4128008328,66890.0,HOE,Hörnli,"47.3709,8.94164",1133.0,"47.3709,8.94164"
SYNOP,SYNO,15890694,,WIT,Wittnau,"47.4804,7.96854",463.0,"47.4804,7.96854"
SYNOP,SYNO,20701173,,VSBAS,Baltschiedertal,"46.3423,7.87932",1318.0,"46.3423,7.87932"
SYNOP,SYNO,28367291,66170.0,BRL,La Brévine,"46.9838,6.6103",1050.0,"46.9838,6.6103"
SYNOP,SYNO,30633461,,ABG,L'Abergement,"46.7562,6.49021",647.0,"46.7562,6.49021"
SYNOP,SYNO,77175386,,ZWE,Zweisimmen,"46.5506,7.38478",1015.0,"46.5506,7.38478"
SYNOP,SYNO,102105009,,LTB,Lauterbrunnen,"46.5929,7.90646",815.0,"46.5929,7.90646"
SYNOP,SYNO,128182596,66030.0,VEV,Vevey / Corseaux,"46.4712,6.81506",405.0,"46.4712,6.81506"
SYNOP,SYNO,139379953,66480.0,EGO,Egolzwil,"47.1794,8.00476",522.0,"47.1794,8.00476"
SYNOP,SYNO,145809835,,SCE,Schwarzenegg,"46.8055,7.72275",902.0,"46.8055,7.72275"
SYNOP,SYNO,152145768,,VSERG,Ergisch,"46.293,7.71629",1133.0,"46.293,7.71629"
SYNOP,SYNO,152816731,66080.0,CHM,Chaumont,"47.0492,6.97882",1136.0,"47.0492,6.97882"
SYNOP,SYNO,161458395,66270.0,CHD,Château-d'Oex,"46.4798,7.13966",1028.0,"46.4798,7.13966"
SYNOP,SYNO,186335125,,LSN,Lausanne,"46.5278,6.64327",601.0,"46.5278,6.64327"
SYNOP,SYNO,189358764,,COP,Courtepin,"46.8601,7.12758",565.0,"46.8601,7.12758"
SYNOP,SYNO,199447357,67100.0,COY,Courtelary,"47.1808,7.09066",695.0,"47.1808,7.09066"
SYNOP,SYNO,217511432,,KAS,Kandersteg,"46.4938,7.67717",1178.0,"46.4938,7.67717"
SYNOP,SYNO,218669518,,BUE,Bülach,"47.5196,8.52772",403.0,"47.5196,8.52772"
SYNOP,SYNO,219551021,,MOW,Möriken-Wildegg,"47.4205,8.17228",405.0,"47.4205,8.17228"
SYNOP,SYNO,220307910,67330.0,BOL,Boltigen,"46.6235,7.38421",820.0,"46.6235,7.38421"
SYNOP,SYNO,238116038,66410.0,MOE,Möhlin,"47.5722,7.87791",343.0,"47.5722,7.87791"
SYNOP,SYNO,240363657,,MOU,Moutier,"47.2722,7.37176",579.0,"47.2722,7.37176"
SYNOP,SYNO,258458887,,AGATT,Attelwil,"47.2652,8.05052",475.0,"47.2652,8.05052"
SYNOP,SYNO,267963718,,BAU,Baulmes,"46.7895,6.52258",642.0,"46.7895,6.52258"
SYNOP,SYNO,268977341,67300.0,JUN,Jungfraujoch,"46.5476,7.98544",3571.0,"46.5476,7.98544"
SYNOP,SYNO,291283162,,MTO,Montenol,"47.3539,7.15292",694.0,"47.3539,7.15292"
SYNOP,SYNO,298944938,,CHY,Chavornay,"46.7024,6.548",439.0,"46.7024,6.548"
SYNOP,SYNO,321722842,66020.0,DEM,Delémont,"47.3517,7.34957",439.0,"47.3517,7.34957"
SYNOP,SYNO,395344738,,ECH,Echallens,"46.6461,6.62176",602.0,"46.6461,6.62176"
SYNOP,SYNO,410152761,,AUB,L' Auberson,"46.8235,6.44069",1096.0,"46.8235,6.44069"
SYNOP,SYNO,429549579,,VSTSN,Tsanfleuron,"46.3207,7.30179",2052.0,"46.3207,7.30179"
SYNOP,SYNO,447849380,,WDO,Wahlendorf,"47.0045,7.33673",760.0,"47.0045,7.33673"
SYNOP,SYNO,479023104,,JUS,Jussy,"46.2285,6.2579",466.0,"46.2285,6.2579"
SYNOP,SYNO,480808748,66260.0,GOE,Gösgen,"47.3631,7.97373",380.0,"47.3631,7.97373"
SYNOP,SYNO,486204682,66130.0,FRU,Frutigen,"46.599,7.65754",756.0,"46.599,7.65754"
SYNOP,SYNO,499343180,,HTW,Herbetswil,"47.2968,7.58792",544.0,"47.2968,7.58792"
SYNOP,SYNO,510329138,67390.0,EGH,Eggishorn,"46.4265,8.09273",2892.0,"46.4265,8.09273"
SYNOP,SYNO,525182906,,STU,St. Urban,"47.2149,7.83954",488.0,"47.2149,7.83954"
SYNOP,SYNO,531457788,,MGL,Magglingen,"47.1408,7.21502",883.0,"47.1408,7.21502"
SYNOP,SYNO,549916773,,STF,Grossdietwil / Stampfi,"47.1512,7.88536",710.0,"47.1512,7.88536"
SYNOP,SYNO,554719417,67050.0,CGI,Nyon / Changins,"46.401,6.22772",458.0,"46.401,6.22772"
SYNOP,SYNO,572450133,,GRY,Gryon,"46.2769,7.06915",1146.0,"46.2769,7.06915"
SYNOP,SYNO,573913884,,BOS,Bosco/Gurin,"46.3168,8.48871",1486.0,"46.3168,8.48871"
SYNOP,SYNO,576188056,66570.0,GIH,Giswil,"46.8494,8.19022",471.0,"46.8494,8.19022"
SYNOP,SYNO,580434219,66640.0,REH,Zürich / Affoltern,"47.4277,8.51795",444.0,"47.4277,8.51795"
SYNOP,SYNO,593638974,,VSMAT,Mattsand,"46.1434,7.79129",1230.0,"46.1434,7.79129"
SYNOP,SYNO,602404537,,DIT,Dietikon,"47.4136,8.40447",384.0,"47.4136,8.40447"
SYNOP,SYNO,605900927,,TAF,Tafers,"46.8191,7.21613",654.0,"46.8191,7.21613"
SYNOP,SYNO,620761002,67230.0,ATT,Les Attelas,"46.0991,7.26865",2734.0,"46.0991,7.26865"
SYNOP,SYNO,624215357,,SEM,Semsales,"46.576,6.93129",874.0,"46.576,6.93129"
SYNOP,SYNO,663816146,,OED,Ehrendingen,"47.5081,8.33905",428.0,"47.5081,8.33905"
SYNOP,SYNO,669252824,,BUD,Burgdorf,"47.057,7.59873",534.0,"47.057,7.59873"
SYNOP,SYNO,684114501,,LOB,Pleigne,"47.4185,7.27543",738.0,"47.4185,7.27543"
SYNOP,SYNO,685361020,,VSMOI,Moiry,"46.1377,7.57022",2127.0,"46.1377,7.57022"
SYNOP,SYNO,689614880,,LAF,Laufen,"47.414,7.52678",404.0,"47.414,7.52678"
SYNOP,SYNO,701600889,,KAI,"Kaiserstuhl, AG","47.5706,8.41323",361.0,"47.5706,8.41323"
SYNOP,SYNO,716141267,,VSVER,Vercorin,"46.238,7.55628",1650.0,"46.238,7.55628"
SYNOP,SYNO,717390779,,ERI,Eriswil,"47.0834,7.85049",729.0,"47.0834,7.85049"
SYNOP,SYNO,723226221,,GTT,Guttannen,"46.6564,8.29172",1055.0,"46.6564,8.29172"
SYNOP,SYNO,765085264,,ENT,Entlebuch,"46.9868,8.06875",768.0,"46.9868,8.06875"
SYNOP,SYNO,765467048,,HON,Hondrich,"46.6731,7.68073",760.0,"46.6731,7.68073"
SYNOP,SYNO,793556551,,FIT,Fieschertal,"46.4279,8.14102",1175.0,"46.4279,8.14102"
SYNOP,SYNO,801480996,,HER,Hérémence,"46.1783,7.40439",1218.0,"46.1783,7.40439"
SYNOP,SYNO,842571376,,MAD,Madiswil,"47.1607,7.82631",663.0,"47.1607,7.82631"
SYNOP,SYNO,844279400,67170.0,GSB,Col du Grand St-Bernard,"45.8691,7.17068",2472.0,"45.8691,7.17068"
SYNOP,SYNO,847629914,,MDO,Moudon,"46.6762,6.80306",563.0,"46.6762,6.80306"
SYNOP,SYNO,870704996,,VSCOL,Les Collons,"46.179,7.38736",1770.0,"46.179,7.38736"
SYNOP,SYNO,872939726,,GEA,Genève / Aïre,"46.1957,6.09051",376.0,"46.1957,6.09051"
SYNOP,SYNO,877458398,,ABE,Aarberg,"47.0366,7.28142",493.0,"47.0366,7.28142"
SYNOP,SYNO,932556760,67220.0,EVO,Evolène / Villa,"46.1122,7.50863",1825.0,"46.1122,7.50863"
SYNOP,SYNO,967444767,,LEU,Leukerbad,"46.367,7.62164",1286.0,"46.367,7.62164"
SYNOP,SYNO,981833761,,BRO,Broc,"46.6097,7.10815",682.0,"46.6097,7.10815"
SYNOP,SYNO,999477651,66500.0,LUZ,Luzern,"47.0364,8.30102",454.0,"47.0364,8.30102"
SYNOP,SYNO,1029791718,,BMU,Beromünster,"47.2073,8.19364",642.0,"47.2073,8.19364"
SYNOP,SYNO,1031015295,,STP,Stöckalp,"46.8,8.2812",1070.0,"46.8,8.2812"
SYNOP,SYNO,1034874005,,VSOTE,Otemma,"45.9244,7.39321",2357.0,"45.9244,7.39321"
SYNOP,SYNO,1036278047,66160.0,FAH,Fahy,"47.4238,6.94119",596.0,"47.4238,6.94119"
SYNOP,SYNO,1038153084,,LON,Longirod,"46.4961,6.25828",900.0,"46.4961,6.25828"
SYNOP,SYNO,1039540271,,AIE,Affoltern i. E.,"47.0631,7.74061",755.0,"47.0631,7.74061"
SYNOP,SYNO,1039746860,,DIB,Les Diablerets,"46.3469,7.16633",1191.0,"46.3469,7.16633"
SYNOP,SYNO,1044580458,66310.0,BER,Bern / Zollikofen,"46.9907,7.46406",553.0,"46.9907,7.46406"
SYNOP,SYNO,1061833865,,NEB,Nesselboden,"47.2452,7.50858",1055.0,"47.2452,7.50858"
SYNOP,SYNO,1082525251,,WBR,"Wil, ZH","47.6048,8.50703",406.0,"47.6048,8.50703"
SYNOP,SYNO,1097287933,,VSDUR,Durnand,"46.0517,7.08426",1214.0,"46.0517,7.08426"
SYNOP,SYNO,1105068429,66190.0,FRE,Bullet / La Frétaz,"46.8406,6.57637",1205.0,"46.8406,6.57637"
SYNOP,SYNO,1142268106,,GAD,Gadmen,"46.737,8.35127",1190.0,"46.737,8.35127"
SYNOP,SYNO,1166803090,,MUE,Mürren,"46.5552,7.88997",1632.0,"46.5552,7.88997"
SYNOP,SYNO,1193030847,,GSG,"Gsteig, Gstaad","46.3765,7.27859",1196.0,"46.3765,7.27859"
SYNOP,SYNO,1215112792,,MOD,Montagne du Droit,"47.1492,6.93537",1170.0,"47.1492,6.93537"
SYNOP,SYNO,1227601274,,WAN,Wangen b. Olten,"47.3349,7.87896",435.0,"47.3349,7.87896"
SYNOP,SYNO,1248014610,,HUT,Huttwil,"47.114,7.83736",633.0,"47.114,7.83736"
SYNOP,SYNO,1254383110,,SNS,Stans,"46.9692,8.34556",439.0,"46.9692,8.34556"
SYNOP,SYNO,1258255274,66510.0,SPF,Schüpfheim,"46.947,8.01244",744.0,"46.947,8.01244"
SYNOP,SYNO,1264455858,,PDM,Les Ponts-de-Martel,"46.9975,6.72717",1052.0,"46.9975,6.72717"
SYNOP,SYNO,1267731753,67060.0,PRE,St-Prex,"46.4837,6.443",425.0,"46.4837,6.443"
SYNOP,SYNO,1270144418,66430.0,WYN,Wynau,"47.255,7.78747",422.0,"47.255,7.78747"
SYNOP,SYNO,1275259474,,SZB,Schwarzenburg,"46.8136,7.34888",806.0,"46.8136,7.34888"
SYNOP,SYNO,1295369253,67280.0,GRC,Grächen,"46.1953,7.83682",1605.0,"46.1953,7.83682"
SYNOP,SYNO,1302062503,67340.0,INT,Interlaken,"46.6722,7.87019",577.0,"46.6722,7.87019"
SYNOP,SYNO,1355115961,66090.0,MLS,Le Moléson,"46.5462,7.01775",1974.0,"46.5462,7.01775"
SYNOP,SYNO,1377377116,66740.0,CHZ,Cham,"47.1883,8.46464",443.0,"47.1883,8.46464"
SYNOP,SYNO,1411522409,,VSVIS,Visperterminen,"46.2629,7.9042",1352.0,"46.2629,7.9042"
SYNOP,SYNO,1412562707,,VSTRI,Trient,"46.0463,6.99466",1329.0,"46.0463,6.99466"
SYNOP,SYNO,1415749930,,FRC,Fruence,"46.5258,6.90185",810.0,"46.5258,6.90185"
SYNOP,SYNO,1426891267,,WAG,Waldegg,"47.3623,8.45479",545.0,"47.3623,8.45479"
SYNOP,SYNO,1437098852,,BLU,Blumenstein,"46.7443,7.52055",655.0,"46.7443,7.52055"
SYNOP,SYNO,1438523815,,KUA,Kurzeneialp,"47.0134,7.84075",894.0,"47.0134,7.84075"
SYNOP,SYNO,1476194749,,SCH,Schleitheim,"47.7443,8.48178",497.0,"47.7443,8.48178"
SYNOP,SYNO,1478283956,66290.0,MSK,Mühleberg / Stockeren,"46.9521,7.28297",706.0,"46.9521,7.28297"
SYNOP,SYNO,1489627095,,BRI,Brig,"46.3118,7.96526",665.0,"46.3118,7.96526"
SYNOP,SYNO,1506235857,67470.0,MRP,Monte Rosa-Plattje,"45.9566,7.81457",2885.0,"45.9566,7.81457"
SYNOP,SYNO,1512952366,,KAR,Küssnacht am Rigi,"47.0975,8.43089",502.0,"47.0975,8.43089"
SYNOP,SYNO,1556885116,,SIS,Sissach,"47.4644,7.80337",380.0,"47.4644,7.80337"
SYNOP,SYNO,1594380272,67450.0,ULR,Ulrichen,"46.5049,8.30824",1346.0,"46.5049,8.30824"
